open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_base_vol,taker_quote_vol,ignore
2020-04-14,156.28,161.85,155.23,158.45,698030.65089,2020-04-14 23:59:59.999,110710086.104009,178490,343955.51426000,54564372.10918630,0
2020-04-15,158.46,161.29,152.0,152.73,729119.66505,2020-04-15 23:59:59.999,114640840.1155165,186226,347034.48291000,54594699.03576640,0
2020-04-16,152.74,174.79,148.33,172.29,1647207.59991,2020-04-16 23:59:59.999,273639160.0693875,389854,830355.78324000,137897793.15056740,0
2020-04-17,172.31,174.96,168.31,170.69,723537.75591,2020-04-17 23:59:59.999,123553456.3196786,191289,352005.34180000,60121889.86467380,0
2020-04-18,170.61,189.54,170.48,187.4,1127296.36979,2020-04-18 23:59:59.999,203132211.9564091,286172,569708.87703000,102696714.57128610,0
2020-04-19,187.4,188.35,175.75,180.03,995759.5775,2020-04-19 23:59:59.999,181415813.5026948,270668,478833.69271000,87227250.30026600,0
2020-04-20,180.02,186.46,166.7,170.2,1547821.52737,2020-04-20 23:59:59.999,273854539.803801,365589,745586.67414000,131918687.66076710,0
2020-04-21,170.21,174.7,168.0,170.74,906381.65398,2020-04-21 23:59:59.999,155292048.4357902,228262,454400.78888000,77856857.48694720,0
2020-04-22,170.73,184.0,169.78,182.7,988698.39076,2020-04-22 23:59:59.999,176079076.9274995,246896,488185.26353000,86960811.93958360,0
2020-04-23,182.7,193.63,178.16,185.51,1457867.08713,2020-04-23 23:59:59.999,270862911.3685654,363772,719694.31692000,133791885.01731330,0
2020-04-24,185.57,189.8,184.72,187.59,780904.21257,2020-04-24 23:59:59.999,146419748.0816482,222074,368634.10604000,69133236.24006010,0
2020-04-25,187.6,198.36,185.76,194.21,866478.04928,2020-04-25 23:59:59.999,167703202.4250513,244755,438541.85997000,84884022.53154650,0
2020-04-26,194.21,200.0,192.3,197.38,758525.81533,2020-04-26 23:59:59.999,148433709.7771867,228826,383155.46184000,74997367.32236560,0
2020-04-27,197.39,199.05,189.29,196.34,896627.37271,2020-04-27 23:59:59.999,174775637.9272757,238341,426083.00347000,83095117.55550340,0
2020-04-28,196.33,198.5,192.36,196.24,636829.89397,2020-04-28 23:59:59.999,124476041.8893834,183819,324710.24289000,63499045.65033740,0
2020-04-29,196.24,218.77,196.22,215.36,1620422.72431,2020-04-29 23:59:59.999,338324593.6372917,445147,817195.35504000,170664754.30895850,0
2020-04-30,215.4,227.3,202.0,206.08,1749691.00151,2020-04-30 23:59:59.999,374893029.7743084,557268,840566.78901000,180276410.99706310,0
2020-05-01,206.07,217.14,205.91,212.02,794913.95828,2020-05-01 23:59:59.999,168339123.3579139,291365,389989.76909000,82585993.16044210,0
2020-05-02,212.01,215.37,210.36,213.9,443494.67248,2020-05-02 23:59:59.999,94389501.5178164,185802,225155.58197000,47928012.23135540,0
2020-05-03,213.89,219.3,203.92,209.86,748383.91311,2020-05-03 23:59:59.999,158874887.0783411,268841,354161.96792000,75207830.89534740,0
2020-05-04,209.86,210.65,194.88,206.48,1114249.32658,2020-05-04 23:59:59.999,225451167.6553683,349701,553422.13712000,111948053.08533100,0
2020-05-05,206.47,211.68,201.0,205.29,640644.66268,2020-05-05 23:59:59.999,131906204.907813,246124,310794.78031000,64025329.18628990,0
2020-05-06,205.3,210.77,197.71,198.97,862700.67849,2020-05-06 23:59:59.999,178157452.6008412,271299,411115.12204000,84998478.60793140,0
2020-05-07,198.92,215.1,196.43,212.0,1305778.73764,2020-05-07 23:59:59.999,271197927.6650278,380313,660789.67892000,137272634.80833200,0
2020-05-08,212.01,216.61,206.9,211.31,917908.1944,2020-05-08 23:59:59.999,194579529.4277633,262122,445600.39696000,94465691.13477140,0
2020-05-09,211.32,214.6,208.4,210.07,587871.98073,2020-05-09 23:59:59.999,124626471.4270353,194059,292187.26718000,61966403.94492970,0
2020-05-10,210.09,210.18,179.59,187.54,1473226.05475,2020-05-10 23:59:59.999,278394290.7597346,426358,694788.42914000,131143494.26749300,0
2020-05-11,187.62,193.5,176.0,185.73,1093299.81927,2020-05-11 23:59:59.999,203391530.2061739,303669,529158.74668000,98465728.22507510,0
2020-05-12,185.8,192.24,185.48,189.76,669755.79567,2020-05-12 23:59:59.999,126810812.1681708,193978,336075.30552000,63647040.81413890,0
2020-05-13,189.77,201.0,188.35,199.58,806143.00704,2020-05-13 23:59:59.999,156637596.3649246,212710,410843.35618000,79791107.72434880,0
2020-05-14,199.61,206.02,195.67,203.29,1114700.24937,2020-05-14 23:59:59.999,224233786.1267099,285245,557166.15035000,112099049.73738440,0
2020-05-15,203.29,204.08,191.66,194.86,904749.6357,2020-05-15 23:59:59.999,179634085.6227692,230721,437768.77270000,86944450.76006710,0
2020-05-16,194.87,203.5,193.21,200.45,669900.03754,2020-05-16 23:59:59.999,134060788.4941839,174447,343539.34568000,68751336.84186420,0
2020-05-17,200.44,209.85,199.68,207.0,708711.89315,2020-05-17 23:59:59.999,145341278.6813549,180088,369150.31059000,75677871.47041410,0
2020-05-18,207.02,217.07,207.0,214.91,1064139.2485,2020-05-18 23:59:59.999,226789027.1500804,249528,538438.67639000,114784967.15147500,0
2020-05-19,214.92,215.95,209.45,214.58,643702.98849,2020-05-19 23:59:59.999,136846948.5568056,186027,319009.59630000,67835348.16258670,0
2020-05-20,214.6,215.75,204.27,209.98,679532.61037,2020-05-20 23:59:59.999,143704806.1752408,195172,330890.78825000,70009379.65600590,0
2020-05-21,209.99,211.64,191.71,198.74,1003923.4342,2020-05-21 23:59:59.999,203445710.9628449,258415,479372.00860000,97136468.80798330,0
2020-05-22,198.72,209.19,196.24,207.36,787672.36081,2020-05-22 23:59:59.999,159972608.5341661,217659,399523.04157000,81120762.57728450,0
2020-05-23,207.36,211.2,204.55,206.6,478559.92006,2020-05-23 23:59:59.999,99461068.1046647,150729,237372.30187000,49341950.41533750,0
2020-05-24,206.6,210.55,199.5,199.9,673535.05784,2020-05-24 23:59:59.999,138917619.2336207,204534,324023.32350000,66890503.37754660,0
2020-05-25,199.9,205.67,198.01,204.15,469931.62492,2020-05-25 23:59:59.999,95411610.7976347,171792,243595.47559000,49464529.60504250,0
2020-05-26,204.22,205.0,196.9,200.89,477176.7353,2020-05-26 23:59:59.999,96116808.8580913,167702,233833.77929000,47132325.29336320,0
2020-05-27,200.92,208.44,200.76,208.29,494816.72727,2020-05-27 23:59:59.999,101445351.0256632,167619,252824.22653000,51832733.59846020,0
2020-05-28,208.29,220.5,204.67,220.21,643945.97769,2020-05-28 23:59:59.999,136361627.3464155,219160,352366.88360000,74663823.75714590,0
2020-05-29,220.24,224.79,217.57,220.67,603058.0759,2020-05-29 23:59:59.999,133220045.4954706,217959,301826.51829000,66680504.40036720,0
2020-05-30,220.63,247.0,218.8,243.66,1019550.75146,2020-05-30 23:59:59.999,238678839.8093044,341862,511425.44765000,119730479.77167950,0
2020-05-31,243.71,245.39,229.58,231.57,821608.68884,2020-05-31 23:59:59.999,194867426.2941862,320066,381831.06077000,90551397.67858910,0
2020-06-01,231.56,250.68,230.66,248.23,823816.69936,2020-06-01 23:59:59.999,198791911.8470442,318497,426075.31776000,102865011.74578850,0
2020-06-02,248.23,253.8,225.0,237.71,955520.91863,2020-06-02 23:59:59.999,230680327.3092915,355417,462682.15945000,111744961.57192750,0
2020-06-03,237.71,245.0,232.71,244.52,502928.13371,2020-06-03 23:59:59.999,120179301.1789864,213792,259904.04578000,62129185.47385130,0
2020-06-04,244.54,246.6,236.0,243.21,669369.3392,2020-06-04 23:59:59.999,162460397.6276741,253226,332175.55769000,80659519.34918510,0
2020-06-05,243.22,247.87,239.14,240.03,502547.41103,2020-06-05 23:59:59.999,122084004.5169755,205337,242309.99059000,58916816.25847680,0
2020-06-06,240.04,244.7,237.83,241.94,389423.07798,2020-06-06 23:59:59.999,93979350.8126339,161709,198723.53956000,47973780.54283710,0
2020-06-07,241.94,245.37,234.6,244.56,571102.55515,2020-06-07 23:59:59.999,137165732.6476166,226478,285159.65388000,68517428.42271850,0
2020-06-08,244.57,247.7,240.59,246.4,383116.54719,2020-06-08 23:59:59.999,93355224.9683087,159981,193451.07601000,47159340.96864370,0
2020-06-09,246.37,249.82,238.0,243.8,420327.17133,2020-06-09 23:59:59.999,102374504.5738972,185974,202641.07177000,49369436.33086970,0
2020-06-10,243.79,250.28,242.0,247.78,431285.61715,2020-06-10 23:59:59.999,105797248.2474257,185330,221305.11120000,54322143.50039510,0
2020-06-11,247.78,250.09,226.2,230.51,816456.89161,2020-06-11 23:59:59.999,195063781.2764491,312655,373492.34304000,89279896.48515260,0
2020-06-12,230.46,239.38,228.19,237.55,446515.34124,2020-06-12 23:59:59.999,105069425.0901067,181977,224589.29616000,52877894.61382670,0
2020-06-13,237.55,238.73,234.66,238.11,253797.7809,2020-06-13 23:59:59.999,60087772.6524653,134555,126898.09775000,30052109.58823630,0
2020-06-14,238.13,238.59,229.83,231.77,304943.21188,2020-06-14 23:59:59.999,71575514.0802726,158093,150190.06138000,35264141.20722390,0
2020-06-15,231.74,233.55,218.27,230.86,875026.92057,2020-06-15 23:59:59.999,197907504.7787736,308126,410989.99093000,92965284.36529640,0
2020-06-16,230.86,236.0,228.7,235.3,499194.66758,2020-06-16 23:59:59.999,116456364.2312683,188136,252188.71079000,58831595.30783300,0
2020-06-17,235.31,237.3,227.65,233.82,478187.2917,2020-06-17 23:59:59.999,111415059.0562623,189653,232960.69025000,54288236.15848750,0
2020-06-18,233.82,234.65,227.93,231.27,334347.79917,2020-06-18 23:59:59.999,77542070.3332709,145815,157912.89857000,36639257.02317530,0
2020-06-19,231.26,231.95,226.74,229.0,397284.59808,2020-06-19 23:59:59.999,91117706.1551394,160682,196717.52384000,45127258.00693490,0
2020-06-20,229.0,230.85,225.62,228.89,303704.98826,2020-06-20 23:59:59.999,69343699.9095483,129778,146807.30372000,33536648.02595340,0
2020-06-21,228.88,231.49,227.11,228.04,256305.23734,2020-06-21 23:59:59.999,58868166.5061044,109238,133367.32601000,30640576.93127720,0
2020-06-22,228.03,246.89,227.51,243.13,749030.11114,2020-06-22 23:59:59.999,178707156.1893139,256688,381685.54634000,91072958.54464900,0
2020-06-23,243.11,244.87,240.75,243.14,442296.31477,2020-06-23 23:59:59.999,107457002.5246246,172649,224811.21947000,54630829.05815690,0
2020-06-24,243.15,249.24,231.07,234.58,921634.0534,2020-06-24 23:59:59.999,220763040.4337494,289888,447817.33625000,107284767.04106830,0
2020-06-25,234.57,235.39,227.56,232.5,613748.59348,2020-06-25 23:59:59.999,142697463.3801044,192323,312667.90698000,72711629.98470680,0
2020-06-26,232.49,233.61,227.75,229.64,628340.07007,2020-06-26 23:59:59.999,144805505.1915824,192182,313069.39625000,72145517.98801950,0
2020-06-27,229.66,231.42,216.0,220.94,645950.61438,2020-06-27 23:59:59.999,145264632.2638192,207051,299265.01724000,67274910.29012350,0
2020-06-28,220.94,227.96,218.32,224.93,444766.56881,2020-06-28 23:59:59.999,99423540.1393194,144728,236280.14760000,52806921.84877780,0
2020-06-29,224.89,229.96,221.26,227.93,597915.52242,2020-06-29 23:59:59.999,134510531.1976673,183558,305421.87340000,68753130.26515030,0
2020-06-30,227.98,228.7,222.91,225.6,415036.02977,2020-06-30 23:59:59.999,93802207.2735736,143612,202532.74647000,45764408.12825810,0
2020-07-01,225.59,232.71,224.16,230.99,517351.58865,2020-07-01 23:59:59.999,118322932.8549573,176455,265707.94626000,60770218.92015320,0
2020-07-02,230.99,232.01,222.87,226.46,592485.91115,2020-07-02 23:59:59.999,134976975.123197,210294,282313.90134000,64320519.48114850,0
2020-07-03,226.46,228.13,223.97,224.87,314578.5004,2020-07-03 23:59:59.999,71286978.5035675,139167,153734.92210000,34844388.69190400,0
2020-07-04,224.86,230.71,224.43,229.17,307726.46593,2020-07-04 23:59:59.999,69899468.2799188,134338,156161.48084000,35487540.26136240,0
2020-07-05,229.24,229.85,223.05,227.56,355747.12006,2020-07-05 23:59:59.999,80528660.6191943,152077,173480.66716000,39276422.84701000,0
2020-07-06,227.54,242.0,226.93,241.6,864817.507,2020-07-06 23:59:59.999,203334727.8501395,268187,443659.99767000,104363380.05687420,0
2020-07-07,241.6,243.77,234.4,239.39,600424.97209,2020-07-07 23:59:59.999,143122828.3751188,213589,293523.48727000,69992123.93622460,0
2020-07-08,239.39,248.88,237.78,246.95,958185.83708,2020-07-08 23:59:59.999,233460700.7551814,309582,472779.31973000,115197139.73159900,0
2020-07-09,246.94,247.9,237.88,241.98,647641.58291,2020-07-09 23:59:59.999,157541370.0048182,243580,313999.27569000,76404395.94395800,0
2020-07-10,241.97,242.16,235.72,241.26,455025.12385,2020-07-10 23:59:59.999,108806462.4650965,181124,234086.96963000,55969388.91838720,0
2020-07-11,241.27,241.67,237.54,239.19,294476.00626,2020-07-11 23:59:59.999,70548557.6778391,140265,144264.75794000,34563855.77462440,0
2020-07-12,239.19,244.0,236.52,242.79,469315.1172,2020-07-12 23:59:59.999,112487552.4340124,201729,238720.16445000,57233192.42448630,0
2020-07-13,242.76,245.33,237.33,239.5,604093.04245,2020-07-13 23:59:59.999,146193291.9106761,240032,304677.24908000,73761164.95613980,0
2020-07-14,239.5,242.09,237.0,240.44,426320.89188,2020-07-14 23:59:59.999,102105027.1319308,172704,212486.68184000,50895173.69127610,0
2020-07-15,240.45,241.45,236.83,238.61,368350.66518,2020-07-15 23:59:59.999,88059682.4834364,154984,178198.01400000,42606335.48394350,0
2020-07-16,238.59,239.39,230.02,233.57,587161.73894,2020-07-16 23:59:59.999,137208323.2015733,222138,284514.03969000,66475192.08183000,0
2020-07-17,233.58,234.84,231.65,232.67,325600.21444,2020-07-17 23:59:59.999,75931058.422653,149088,159858.08306000,37286020.32295110,0
2020-07-18,232.66,236.8,232.32,235.67,341356.6182,2020-07-18 23:59:59.999,80046747.8322333,136494,168653.68252000,39557475.70548810,0
2020-07-19,235.67,239.92,233.28,239.11,348803.52073,2020-07-19 23:59:59.999,82120072.993628,144896,177800.65726000,41857576.44971610,0
2020-07-20,239.12,239.72,234.05,236.01,396657.91938,2020-07-20 23:59:59.999,94314378.9381991,164435,193222.00995000,45941871.96180980,0
2020-07-21,236.0,246.66,235.57,245.59,637462.08074,2020-07-21 23:59:59.999,154502240.9411989,240019,335588.62905000,81336675.10271110,0
2020-07-22,245.53,269.61,241.51,263.74,718417.68296,2020-07-22 23:59:59.999,180692677.2139563,273546,382255.45060000,96136746.64578400,0
2020-07-23,263.75,279.98,259.7,275.3,1068774.57879,2020-07-23 23:59:59.999,287217202.7201216,378573,548027.77647000,147366131.52617590,0
2020-07-24,275.31,287.34,266.0,279.15,926033.06692,2020-07-24 23:59:59.999,256347245.548149,362608,467152.58946000,129363215.30193840,0
2020-07-25,279.15,308.94,279.09,305.26,1058927.30554,2020-07-25 23:59:59.999,308799629.3611433,424683,546337.36919000,159353784.49878770,0
2020-07-26,305.31,318.75,299.0,311.0,1270368.753,2020-07-26 23:59:59.999,392346895.3226708,486058,629296.22696000,194398665.55302020,0
2020-07-27,311.02,333.31,310.78,321.93,1636122.34727,2020-07-27 23:59:59.999,527292799.2879138,645395,818454.59042000,263886380.58021330,0
2020-07-28,321.95,326.8,305.86,316.77,1093231.55578,2020-07-28 23:59:59.999,346187853.275929,458451,526272.91372000,166776146.18773630,0
2020-07-29,316.77,325.0,312.38,317.71,792802.32148,2020-07-29 23:59:59.999,254201662.1334094,347597,403407.16614000,129383921.49019800,0
2020-07-30,317.76,342.0,314.05,334.87,1008827.56698,2020-07-30 23:59:59.999,328286452.5182911,410721,548703.63674000,178728061.85059630,0
2020-07-31,334.82,349.45,328.4,346.33,948088.44982,2020-07-31 23:59:59.999,323282981.0159196,461788,479449.06541000,163562313.74991860,0
2020-08-01,346.32,392.67,343.07,387.0,1440843.34203,2020-08-01 23:59:59.999,527543444.8628841,598900,763925.60566000,279585883.39700170,0
2020-08-02,387.01,415.85,325.0,372.42,2324909.09616,2020-08-02 23:59:59.999,878397036.2975191,960835,1147802.64923000,434515635.48955820,0
2020-08-03,372.45,398.0,366.5,385.94,1191565.09389,2020-08-03 23:59:59.999,462170587.4785027,534803,594188.68302000,230529343.39225330,0
2020-08-04,385.91,402.98,380.77,389.61,1180792.42379,2020-08-04 23:59:59.999,461794422.2048685,503335,580630.09812000,227199384.22215280,0
2020-08-05,389.59,407.0,384.11,400.72,1124119.0672,2020-08-05 23:59:59.999,444335097.149393,459722,569086.53448000,225101645.73652520,0
2020-08-06,400.72,403.66,390.51,394.77,821379.08397,2020-08-06 23:59:59.999,325718417.7160069,388529,403029.86304000,159852195.14677980,0
2020-08-07,394.77,398.26,362.85,379.34,1041207.35946,2020-08-07 23:59:59.999,398625567.063912,466548,499790.82669000,191569557.52234410,0
2020-08-08,379.34,397.05,375.79,397.03,623029.78053,2020-08-08 23:59:59.999,240999198.0242852,300577,325760.87681000,126105849.09518240,0
2020-08-09,397.05,400.0,383.36,390.14,594900.58133,2020-08-09 23:59:59.999,233057462.9273968,319111,294055.13111000,115294493.99738120,0
2020-08-10,390.14,399.18,385.13,395.44,826969.90633,2020-08-10 23:59:59.999,326372434.8970591,395123,409673.34569000,161732201.70573280,0
2020-08-11,395.43,398.21,367.0,379.0,992412.6023,2020-08-11 23:59:59.999,381981614.6216723,459623,465088.67076000,179106068.40754950,0
2020-08-12,378.99,389.23,365.85,387.18,751848.7983,2020-08-12 23:59:59.999,285872467.6440937,349082,378876.83493000,144127095.73059770,0
2020-08-13,387.18,431.49,376.59,424.54,1511330.7732,2020-08-13 23:59:59.999,604810975.131857,634978,786249.64387000,314657280.99639270,0
2020-08-14,424.54,444.71,417.05,438.11,1109670.94324,2020-08-14 23:59:59.999,477180580.0618325,502635,551666.89650000,237162820.57687100,0
2020-08-15,438.12,442.94,427.02,432.32,681698.5971,2020-08-15 23:59:59.999,296652970.4823194,351377,332354.72985000,144668622.34551780,0
2020-08-16,432.3,436.99,412.47,433.62,716666.25258,2020-08-16 23:59:59.999,305445885.81667,371807,345142.26171000,147116639.26333250,0
2020-08-17,433.61,446.0,420.37,430.89,868870.64996,2020-08-17 23:59:59.999,375038999.5075165,443560,434882.89599000,187814884.66580410,0
2020-08-18,430.89,433.81,415.0,421.95,743254.57018,2020-08-18 23:59:59.999,316635286.9929217,374074,356765.97549000,152053040.63348380,0
2020-08-19,421.92,426.75,393.25,407.46,978339.69221,2020-08-19 23:59:59.999,400208683.3467271,455992,457547.57265000,187156985.82537450,0
2020-08-20,407.46,418.98,402.07,415.94,663555.73445,2020-08-20 23:59:59.999,273292342.1903448,322537,336116.41655000,138426936.64111550,0
2020-08-21,415.94,418.68,385.1,387.97,860998.7256,2020-08-21 23:59:59.999,347455883.4533063,414222,395087.31195000,159527686.50068960,0
2020-08-22,387.93,397.04,379.92,395.24,643235.76543,2020-08-22 23:59:59.999,250069873.3972314,305450,315092.64001000,122564498.42421190,0
2020-08-23,395.23,396.95,383.15,390.71,445317.81989,2020-08-23 23:59:59.999,173799978.0351114,222729,218347.50764000,85211118.00730040,0
2020-08-24,390.72,410.42,387.44,407.68,717403.81877,2020-08-24 23:59:59.999,287991794.2205841,307676,374389.16218000,150318604.20706690,0
2020-08-25,407.68,409.06,370.0,382.93,970445.38395,2020-08-25 23:59:59.999,375681480.186943,411636,463076.75010000,179300083.72858850,0
2020-08-26,382.91,392.91,377.37,385.81,738690.7794,2020-08-26 23:59:59.999,284504413.0936192,351141,372284.31302000,143413331.40317950,0
2020-08-27,385.81,397.1,371.48,383.27,877763.73658,2020-08-27 23:59:59.999,336647752.2942245,392116,441967.74994000,169506712.89737500,0
2020-08-28,383.31,398.0,379.75,395.11,732601.46905,2020-08-28 23:59:59.999,286555001.9941838,311832,376745.79555000,147371987.07353450,0
2020-08-29,395.1,405.69,391.88,398.65,659802.63344,2020-08-29 23:59:59.999,263787683.0280837,300090,335970.72742000,134324057.77429140,0
2020-08-30,398.65,429.89,398.3,428.94,894979.71788,2020-08-30 23:59:59.999,370467271.0990347,395838,454113.30749000,188019162.80121010,0
2020-08-31,428.94,439.0,418.04,433.79,1040748.68881,2020-08-31 23:59:59.999,447866996.1851148,456201,521857.12047000,224568024.60673360,0
2020-09-01,433.8,488.84,429.03,475.4,1751354.57719,2020-09-01 23:59:59.999,813662129.650488,763508,869375.35063000,403711776.22557970,0
2020-09-02,475.4,481.39,420.0,439.5,1880642.46853,2020-09-02 23:59:59.999,844475154.7160805,825133,930825.55373000,418025683.68122710,0
2020-09-03,439.5,450.7,372.0,381.4,2408569.34151,2020-09-03 23:59:59.999,995567239.0084027,903066,1163309.47153000,481135153.40023240,0
2020-09-04,381.35,400.21,357.0,385.26,1806488.22474,2020-09-04 23:59:59.999,696658932.1154275,744610,898001.98862000,346399148.75434910,0
2020-09-05,385.3,395.0,308.42,335.01,2777166.51389,2020-09-05 23:59:59.999,967730464.9055164,1074986,1359142.30847000,474118503.45672320,0
2020-09-06,335.04,360.0,316.1,352.8,2017811.14721,2020-09-06 23:59:59.999,691925087.3968109,852597,1001126.65908000,343097243.97381230,0
2020-09-07,352.85,358.51,323.0,353.59,1740618.42462,2020-09-07 23:59:59.999,596754172.7008404,708066,875520.99803000,300098826.31230790,0
2020-09-08,353.59,356.58,325.38,337.39,1400246.82962,2020-09-08 23:59:59.999,476444912.544635,554846,683844.91475000,232727441.34534670,0
2020-09-09,337.41,359.0,330.51,350.85,879760.56255,2020-09-09 23:59:59.999,304910633.8008896,381038,450864.78551000,156362634.92576610,0
2020-09-10,350.85,377.25,349.91,367.93,1134287.61137,2020-09-10 23:59:59.999,416598205.666048,512819,564874.99855000,207485762.51111200,0
2020-09-11,367.93,375.27,355.49,373.63,844017.59966,2020-09-11 23:59:59.999,308822715.1336563,367615,423159.48329000,154876994.89740980,0
2020-09-12,373.62,388.57,364.73,387.78,766542.31635,2020-09-12 23:59:59.999,287133871.2472908,318774,391980.78732000,146905887.14703520,0
2020-09-13,387.78,390.43,350.0,366.42,989195.69047,2020-09-13 23:59:59.999,367969518.5134887,430236,471379.94130000,175392358.37933570,0
2020-09-14,366.43,384.64,355.73,377.12,1042059.62265,2020-09-14 23:59:59.999,387238794.6809715,476828,520997.62714000,193631762.56564660,0
2020-09-15,377.12,382.47,362.34,364.06,883856.33005,2020-09-15 23:59:59.999,328317009.5683461,405048,425660.93557000,158082601.83653550,0
2020-09-16,364.05,373.45,355.0,365.11,841709.98939,2020-09-16 23:59:59.999,306622238.0715521,371665,401737.07122000,146390592.33280320,0
2020-09-17,365.04,394.14,363.3,389.36,1256300.411,2020-09-17 23:59:59.999,479026710.8966147,505247,649410.54624000,247663754.94968120,0
2020-09-18,389.35,392.58,375.33,384.39,804194.47219,2020-09-18 23:59:59.999,308748579.8160324,323159,390631.14787000,150003338.33482060,0
2020-09-19,384.4,388.72,377.0,385.25,570908.33553,2020-09-19 23:59:59.999,218785730.1401785,230924,275383.50997000,105557594.25420930,0
2020-09-20,385.25,385.45,365.0,371.04,693164.40144,2020-09-20 23:59:59.999,259700927.4782103,275295,339273.53425000,127111732.99106700,0
2020-09-21,371.04,376.8,331.0,340.36,1283946.03098,2020-09-21 23:59:59.999,452134893.6340581,472560,614255.13337000,216255854.30576970,0
2020-09-22,340.31,346.91,335.34,344.21,842731.12878,2020-09-22 23:59:59.999,288166815.515037,286593,406238.87933000,138901899.75129510,0
2020-09-23,344.18,344.65,313.29,320.72,940904.49756,2020-09-23 23:59:59.999,313808761.0904388,323226,451952.70895000,150859607.76494990,0
2020-09-24,320.72,353.1,316.67,348.97,1071705.09721,2020-09-24 23:59:59.999,360708689.4043797,371450,541195.93188000,182260574.83696910,0
2020-09-25,348.97,358.0,337.58,351.92,860643.77924,2020-09-25 23:59:59.999,298266918.8006485,310536,428498.41778000,148520979.71553270,0
2020-09-26,351.93,356.4,345.88,353.92,530879.20755,2020-09-26 23:59:59.999,186812160.3754369,217834,265973.62355000,93597365.18627900,0
2020-09-27,353.95,362.14,347.24,357.49,569568.55041,2020-09-27 23:59:59.999,202411362.6832329,230526,278104.49527000,98851342.51735050,0
2020-09-28,357.58,368.2,351.7,353.96,757758.4304,2020-09-28 23:59:59.999,273063157.7899911,261317,365322.52821000,131705221.49365880,0
2020-09-29,353.91,360.63,350.45,359.79,585143.16892,2020-09-29 23:59:59.999,208028826.4871165,214988,296028.84893000,105268925.80294570,0
2020-09-30,359.78,361.5,351.56,359.83,498943.23226,2020-09-30 23:59:59.999,177784824.5178192,173910,258138.87585000,92021033.11709650,0
2020-10-01,359.83,370.45,345.51,352.85,758349.31959,2020-10-01 23:59:59.999,271468849.7985116,288354,361455.09687000,129606992.62340270,0
2020-10-02,352.83,354.55,334.24,345.6,733571.84211,2020-10-02 23:59:59.999,251829017.5194802,286023,359044.99342000,123230178.01440740,0
2020-10-03,345.6,351.0,343.7,345.95,303595.71901,2020-10-03 23:59:59.999,105401893.3573436,136755,157899.99434000,54819449.94469700,0
2020-10-04,345.94,354.45,343.81,352.37,343932.91712,2020-10-04 23:59:59.999,119961274.7006572,138736,168705.23259000,58850037.60413940,0
2020-10-05,352.34,356.1,348.54,353.62,376740.30692,2020-10-05 23:59:59.999,132656713.0440939,145787,185554.40142000,65347144.97328110,0
2020-10-06,353.63,355.1,336.8,340.75,640063.26951,2020-10-06 23:59:59.999,221765553.5868091,240812,311147.69014000,107797282.75783230,0
2020-10-07,340.8,342.85,332.18,341.58,541928.86376,2020-10-07 23:59:59.999,183873686.3904315,195112,267972.41424000,90930067.04391160,0
2020-10-08,341.58,353.32,334.21,350.95,631794.8756,2020-10-08 23:59:59.999,217322066.9780238,220053,332296.23857000,114406629.96863650,0
2020-10-09,350.94,368.33,347.32,365.02,650478.19338,2020-10-09 23:59:59.999,232878561.8852136,241168,347090.04670000,124302113.23120810,0
2020-10-10,365.01,378.4,364.71,370.52,591005.32129,2020-10-10 23:59:59.999,220607973.0122731,253825,299965.65391000,111977478.87854210,0
2020-10-11,370.51,377.6,368.87,374.16,373318.23779,2020-10-11 23:59:59.999,139329772.5403167,164475,187969.33051000,70162446.92701300,0
2020-10-12,374.17,394.8,365.58,386.51,844422.65444,2020-10-12 23:59:59.999,320587055.5297957,309500,427311.17538000,162322201.34325680,0
2020-10-13,386.51,387.75,374.51,381.04,645141.91394,2020-10-13 23:59:59.999,246276552.0090227,239460,315226.91813000,120349073.75065890,0
2020-10-14,381.05,387.41,373.13,378.69,569557.82936,2020-10-14 23:59:59.999,216288026.9592086,214375,278390.33609000,105736024.77958970,0
2020-10-15,378.69,381.79,369.85,377.64,634038.09453,2020-10-15 23:59:59.999,238396852.7839282,228454,308053.83962000,115864353.66265170,0
2020-10-16,377.63,379.83,361.18,365.5,654029.36404,2020-10-16 23:59:59.999,241127894.7024508,255775,308695.25396000,113825303.52954540,0
2020-10-17,365.5,370.46,363.36,368.32,285578.24537,2020-10-17 23:59:59.999,104838880.4561034,126045,139908.84552000,51365997.42640250,0
2020-10-18,368.31,378.64,367.1,378.11,323468.47095,2020-10-18 23:59:59.999,120818450.6211803,133043,166936.80184000,62359187.49284320,0
2020-10-19,378.12,384.32,372.5,379.3,577252.90265,2020-10-19 23:59:59.999,218372639.9570232,224887,281217.97666000,106363380.19858650,0
2020-10-20,379.3,380.73,365.27,368.52,617309.81677,2020-10-20 23:59:59.999,229928443.79691,251051,288156.13039000,107315894.51408450,0
2020-10-21,368.53,401.49,367.74,390.38,1221663.63784,2020-10-21 23:59:59.999,472488832.7162745,450963,632070.29962000,244519977.28209820,0
2020-10-22,390.31,420.73,390.21,413.98,1095897.20667,2020-10-22 23:59:59.999,447211002.5012588,412013,560444.09814000,228790705.50160170,0
2020-10-23,413.94,419.33,401.3,409.11,727832.3224,2020-10-23 23:59:59.999,299943190.9306372,293671,353573.61208000,145754753.83309310,0
